source_id,trait,mu,n,sd,source,se
Leptopyrum fumarioides,abaxial_stomatal_density_mm2,192,10,51.1,avita_structure_1980,NA
Leptopyrum fumarioides,adaxial_stomatal_density_mm2,123.2,10,37.7,avita_structure_1980,NA
Leptopyrum fumarioides,abaxial_stomatal_length_um,22.3,10,3.2,avita_structure_1980,NA
Leptopyrum fumarioides,abaxial_stomatal_width_um,8,10,1.3,avita_structure_1980,NA
Leptopyrum fumarioides,adaxial_stomatal_length_um,17.3,10,2.2,avita_structure_1980,NA
Leptopyrum fumarioides,adaxial_stomatal_width_um,9.2,10,1.4,avita_structure_1980,NA
Myosurus minimus,abaxial_stomatal_density_mm2,91.7,10,29.7,avita_structure_1980,NA
Myosurus minimus,adaxial_stomatal_density_mm2,113.6,10,45.5,avita_structure_1980,NA
Myosurus minimus,abaxial_stomatal_length_um,31.3,10,3.9,avita_structure_1980,NA
Myosurus minimus,abaxial_stomatal_width_um,13,10,1.8,avita_structure_1980,NA
Myosurus minimus,adaxial_stomatal_length_um,31.7,10,3.8,avita_structure_1980,NA
Myosurus minimus,adaxial_stomatal_width_um,12.7,10,2.4,avita_structure_1980,NA
Naravelia zeylanica,abaxial_stomatal_density_mm2,145.6,10,21.9,avita_structure_1980,NA
Naravelia zeylanica,adaxial_stomatal_density_mm2,0,10,0,avita_structure_1980,NA
Naravelia zeylanica,abaxial_stomatal_length_um,34.6,10,2.6,avita_structure_1980,NA
Naravelia zeylanica,abaxial_stomatal_width_um,11.8,10,1.3,avita_structure_1980,NA
Naravelia zeylanica,adaxial_stomatal_length_um,NA,10,NA,avita_structure_1980,NA
Naravelia zeylanica,adaxial_stomatal_width_um,NA,10,NA,avita_structure_1980,NA
Nigella damscena,abaxial_stomatal_density_mm2,124.8,10,29.9,avita_structure_1980,NA
Nigella damscena,adaxial_stomatal_density_mm2,57.6,10,21.5,avita_structure_1980,NA
Nigella damscena,abaxial_stomatal_length_um,43.4,10,3,avita_structure_1980,NA
Nigella damscena,abaxial_stomatal_width_um,16.3,10,1.7,avita_structure_1980,NA
Nigella damscena,adaxial_stomatal_length_um,33.4,10,2.9,avita_structure_1980,NA
Nigella damscena,adaxial_stomatal_width_um,13.2,10,1.3,avita_structure_1980,NA
Nigella hispanica,abaxial_stomatal_density_mm2,73.6,10,20.2,avita_structure_1980,NA
Nigella hispanica,adaxial_stomatal_density_mm2,56,10,22.9,avita_structure_1980,NA
Nigella hispanica,abaxial_stomatal_length_um,41.2,10,6.3,avita_structure_1980,NA
Nigella hispanica,abaxial_stomatal_width_um,14.8,10,1.2,avita_structure_1980,NA
Nigella hispanica,adaxial_stomatal_length_um,40.6,10,3.4,avita_structure_1980,NA
Nigella hispanica,adaxial_stomatal_width_um,15.4,10,1.5,avita_structure_1980,NA
Ranunculus acris,abaxial_stomatal_density_mm2,92.8,10,18.1,avita_structure_1980,NA
Ranunculus acris,adaxial_stomatal_density_mm2,12.8,10,12.6,avita_structure_1980,NA
Ranunculus acris,abaxial_stomatal_length_um,52.7,10,2.7,avita_structure_1980,NA
Ranunculus acris,abaxial_stomatal_width_um,16.7,10,1.6,avita_structure_1980,NA
Ranunculus acris,adaxial_stomatal_length_um,56.4,10,4.3,avita_structure_1980,NA
Ranunculus acris,adaxial_stomatal_width_um,23.7,10,5.5,avita_structure_1980,NA
Ranunculus arvensis,abaxial_stomatal_density_mm2,51.2,10,12.6,avita_structure_1980,NA
Ranunculus arvensis,adaxial_stomatal_density_mm2,38.4,10,13.4,avita_structure_1980,NA
Ranunculus arvensis,abaxial_stomatal_length_um,45.2,10,2,avita_structure_1980,NA
Ranunculus arvensis,abaxial_stomatal_width_um,19,10,1.8,avita_structure_1980,NA
Ranunculus arvensis,adaxial_stomatal_length_um,44.3,10,2.9,avita_structure_1980,NA
Ranunculus arvensis,adaxial_stomatal_width_um,15.1,10,1.3,avita_structure_1980,NA
Ranunculus asiaticus,abaxial_stomatal_density_mm2,49.6,10,14,avita_structure_1980,NA
Ranunculus asiaticus,adaxial_stomatal_density_mm2,49.6,10,14,avita_structure_1980,NA
Ranunculus asiaticus,abaxial_stomatal_length_um,48,10,6.5,avita_structure_1980,NA
Ranunculus asiaticus,abaxial_stomatal_width_um,15.5,10,1.9,avita_structure_1980,NA
Ranunculus asiaticus,adaxial_stomatal_length_um,52.1,10,5.2,avita_structure_1980,NA
Ranunculus asiaticus,adaxial_stomatal_width_um,19.8,10,1.8,avita_structure_1980,NA
Ranunculus constantinopolitanus,abaxial_stomatal_density_mm2,51.2,10,16.5,avita_structure_1980,NA
Ranunculus constantinopolitanus,adaxial_stomatal_density_mm2,8,10,11.3,avita_structure_1980,NA
Ranunculus constantinopolitanus,abaxial_stomatal_length_um,51.2,10,5.6,avita_structure_1980,NA
Ranunculus constantinopolitanus,abaxial_stomatal_width_um,20.6,10,2.4,avita_structure_1980,NA
Ranunculus constantinopolitanus,adaxial_stomatal_length_um,48.6,10,8,avita_structure_1980,NA
Ranunculus constantinopolitanus,adaxial_stomatal_width_um,20.1,10,1.3,avita_structure_1980,NA
Ranunculus lanuginosus,abaxial_stomatal_density_mm2,27.2,10,13.1,avita_structure_1980,NA
Ranunculus lanuginosus,adaxial_stomatal_density_mm2,17.6,10,5,avita_structure_1980,NA
Ranunculus lanuginosus,abaxial_stomatal_length_um,52.2,10,2.8,avita_structure_1980,NA
Ranunculus lanuginosus,abaxial_stomatal_width_um,23.1,10,1.1,avita_structure_1980,NA
Ranunculus lanuginosus,adaxial_stomatal_length_um,51.1,10,3.1,avita_structure_1980,NA
Ranunculus lanuginosus,adaxial_stomatal_width_um,18.9,10,1.5,avita_structure_1980,NA
Ranunculus reniformis,abaxial_stomatal_density_mm2,48,10,13,avita_structure_1980,NA
Ranunculus reniformis,adaxial_stomatal_density_mm2,19.2,10,6.7,avita_structure_1980,NA
Ranunculus reniformis,abaxial_stomatal_length_um,58.2,10,0.7,avita_structure_1980,NA
Ranunculus reniformis,abaxial_stomatal_width_um,19.1,10,0.8,avita_structure_1980,NA
Ranunculus reniformis,adaxial_stomatal_length_um,40.8,10,0.7,avita_structure_1980,NA
Ranunculus reniformis,adaxial_stomatal_width_um,16.9,10,5,avita_structure_1980,NA
Ranunculus sceleratus,abaxial_stomatal_density_mm2,33.6,10,9,avita_structure_1980,NA
Ranunculus sceleratus,adaxial_stomatal_density_mm2,46.4,10,14,avita_structure_1980,NA
Ranunculus sceleratus,abaxial_stomatal_length_um,38.5,10,2.7,avita_structure_1980,NA
Ranunculus sceleratus,abaxial_stomatal_width_um,13.2,10,1.6,avita_structure_1980,NA
Ranunculus sceleratus,adaxial_stomatal_length_um,36.4,10,4.4,avita_structure_1980,NA
Ranunculus sceleratus,adaxial_stomatal_width_um,12.7,10,1.4,avita_structure_1980,NA
Ranunculus subpinnatus,abaxial_stomatal_density_mm2,36.8,10,18.5,avita_structure_1980,NA
Ranunculus subpinnatus,adaxial_stomatal_density_mm2,20.8,10,13.1,avita_structure_1980,NA
Ranunculus subpinnatus,abaxial_stomatal_length_um,63.1,10,3.4,avita_structure_1980,NA
Ranunculus subpinnatus,abaxial_stomatal_width_um,21.3,10,2.1,avita_structure_1980,NA
Ranunculus subpinnatus,adaxial_stomatal_length_um,59.8,10,2.7,avita_structure_1980,NA
Ranunculus subpinnatus,adaxial_stomatal_width_um,21.3,10,3,avita_structure_1980,NA
Ranunculus wallichianus,abaxial_stomatal_density_mm2,71.8,10,8.4,avita_structure_1980,NA
Ranunculus wallichianus,adaxial_stomatal_density_mm2,20.8,10,5.1,avita_structure_1980,NA
Ranunculus wallichianus,abaxial_stomatal_length_um,55.9,10,2.4,avita_structure_1980,NA
Ranunculus wallichianus,abaxial_stomatal_width_um,20.3,10,3.1,avita_structure_1980,NA
Ranunculus wallichianus,adaxial_stomatal_length_um,54.1,10,2.8,avita_structure_1980,NA
Ranunculus wallichianus,adaxial_stomatal_width_um,16.8,10,1.5,avita_structure_1980,NA
Thalictrum bulgaricum,abaxial_stomatal_density_mm2,91.2,10,21.3,avita_structure_1980,NA
Thalictrum bulgaricum,adaxial_stomatal_density_mm2,0,10,0,avita_structure_1980,NA
Thalictrum bulgaricum,abaxial_stomatal_length_um,27.3,10,4.8,avita_structure_1980,NA
Thalictrum bulgaricum,abaxial_stomatal_width_um,10.9,10,1.6,avita_structure_1980,NA
Thalictrum bulgaricum,adaxial_stomatal_length_um,NA,10,NA,avita_structure_1980,NA
Thalictrum bulgaricum,adaxial_stomatal_width_um,NA,10,NA,avita_structure_1980,NA
Thalictrum dipterocarpum,abaxial_stomatal_density_mm2,320.3,10,69.7,avita_structure_1980,NA
Thalictrum dipterocarpum,adaxial_stomatal_density_mm2,3.6,10,1,avita_structure_1980,NA
Thalictrum dipterocarpum,abaxial_stomatal_length_um,16.6,10,1.5,avita_structure_1980,NA
Thalictrum dipterocarpum,abaxial_stomatal_width_um,7.6,10,0.9,avita_structure_1980,NA
Thalictrum dipterocarpum,adaxial_stomatal_length_um,17.6,10,0.5,avita_structure_1980,NA
Thalictrum dipterocarpum,adaxial_stomatal_width_um,8.4,10,0.5,avita_structure_1980,NA
Thalictrum flavum subsp. Glaucum,abaxial_stomatal_density_mm2,78.4,10,21.9,avita_structure_1980,NA
Thalictrum flavum subsp. Glaucum,adaxial_stomatal_density_mm2,0,10,0,avita_structure_1980,NA
Thalictrum flavum subsp. Glaucum,abaxial_stomatal_length_um,28.4,10,3,avita_structure_1980,NA
Thalictrum flavum subsp. Glaucum,abaxial_stomatal_width_um,11.7,10,3.5,avita_structure_1980,NA
Thalictrum flavum subsp. Glaucum,adaxial_stomatal_length_um,NA,10,NA,avita_structure_1980,NA
Thalictrum flavum subsp. Glaucum,adaxial_stomatal_width_um,NA,10,NA,avita_structure_1980,NA
Thalictrum foetidum,abaxial_stomatal_density_mm2,52.8,10,21.3,avita_structure_1980,NA
Thalictrum foetidum,adaxial_stomatal_density_mm2,0,10,0,avita_structure_1980,NA
Thalictrum foetidum,abaxial_stomatal_length_um,49.5,10,5.6,avita_structure_1980,NA
Thalictrum foetidum,abaxial_stomatal_width_um,18.5,10,2.4,avita_structure_1980,NA
Thalictrum foetidum,adaxial_stomatal_length_um,NA,10,NA,avita_structure_1980,NA
Thalictrum foetidum,adaxial_stomatal_width_um,NA,10,NA,avita_structure_1980,NA
Thalictrum lucidum,abaxial_stomatal_density_mm2,294.4,10,138.5,avita_structure_1980,NA
Thalictrum lucidum,adaxial_stomatal_density_mm2,0,10,0,avita_structure_1980,NA
Thalictrum lucidum,abaxial_stomatal_length_um,20.1,10,4.1,avita_structure_1980,NA
Thalictrum lucidum,abaxial_stomatal_width_um,9.6,10,2.6,avita_structure_1980,NA
Thalictrum lucidum,adaxial_stomatal_length_um,NA,10,NA,avita_structure_1980,NA
Thalictrum lucidum,adaxial_stomatal_width_um,NA,10,NA,avita_structure_1980,NA
Thalictrum minus,abaxial_stomatal_density_mm2,68.8,10,22.6,avita_structure_1980,NA
Thalictrum minus,adaxial_stomatal_density_mm2,0,10,0,avita_structure_1980,NA
Thalictrum minus,abaxial_stomatal_length_um,25.4,10,3.4,avita_structure_1980,NA
Thalictrum minus,abaxial_stomatal_width_um,10.4,10,1.4,avita_structure_1980,NA
Thalictrum minus,adaxial_stomatal_length_um,NA,10,NA,avita_structure_1980,NA
Thalictrum minus,adaxial_stomatal_width_um,NA,10,NA,avita_structure_1980,NA
Thalictrum simplex,abaxial_stomatal_density_mm2,134,10,35.8,avita_structure_1980,NA
Thalictrum simplex,adaxial_stomatal_density_mm2,0,10,0,avita_structure_1980,NA
Thalictrum simplex,abaxial_stomatal_length_um,19.7,10,4.1,avita_structure_1980,NA
Thalictrum simplex,abaxial_stomatal_width_um,9.3,10,1.5,avita_structure_1980,NA
Thalictrum simplex,adaxial_stomatal_length_um,NA,10,NA,avita_structure_1980,NA
Thalictrum simplex,adaxial_stomatal_width_um,NA,10,NA,avita_structure_1980,NA
Thalictrum squarrosum,abaxial_stomatal_density_mm2,67.2,10,22.3,avita_structure_1980,NA
Thalictrum squarrosum,adaxial_stomatal_density_mm2,0,10,0,avita_structure_1980,NA
Thalictrum squarrosum,abaxial_stomatal_length_um,26,10,2.4,avita_structure_1980,NA
Thalictrum squarrosum,abaxial_stomatal_width_um,9.8,10,0.7,avita_structure_1980,NA
Thalictrum squarrosum,adaxial_stomatal_length_um,NA,10,NA,avita_structure_1980,NA
Thalictrum squarrosum,adaxial_stomatal_width_um,NA,10,NA,avita_structure_1980,NA
Trollius europaeus,abaxial_stomatal_density_mm2,36.8,10,15.1,avita_structure_1980,NA
Trollius europaeus,adaxial_stomatal_density_mm2,0,10,0,avita_structure_1980,NA
Trollius europaeus,abaxial_stomatal_length_um,63.5,10,4.2,avita_structure_1980,NA
Trollius europaeus,abaxial_stomatal_width_um,28.7,10,1.9,avita_structure_1980,NA
Trollius europaeus,adaxial_stomatal_length_um,NA,10,NA,avita_structure_1980,NA
Trollius europaeus,adaxial_stomatal_width_um,NA,10,NA,avita_structure_1980,NA
Adenostyles glabra (Mill.) DC.,abaxial_stomatal_density_mm2,47.7,NA,11.7,bucher_stomatal_2017,NA
Adenostyles glabra (Mill.) DC.,adaxial_stomatal_density_mm2,2.4,NA,6.8,bucher_stomatal_2017,NA
Adenostyles glabra (Mill.) DC.,abaxial_stomatal_length_um,59,NA,9.6,bucher_stomatal_2017,NA
Adenostyles glabra (Mill.) DC.,adaxial_stomatal_length_um,58.8,NA,8.7,bucher_stomatal_2017,NA
Anemone nemorosa L.,abaxial_stomatal_density_mm2,83.1,NA,16.1,bucher_stomatal_2017,NA
Anemone nemorosa L.,adaxial_stomatal_density_mm2,0,NA,0,bucher_stomatal_2017,NA
Anemone nemorosa L.,abaxial_stomatal_length_um,51.1,NA,4.6,bucher_stomatal_2017,NA
Anemone nemorosa L.,adaxial_stomatal_length_um,NA,NA,NA,bucher_stomatal_2017,NA
Aposeris foetida (L.) Less.,abaxial_stomatal_density_mm2,109.4,NA,35.4,bucher_stomatal_2017,NA
Aposeris foetida (L.) Less.,adaxial_stomatal_density_mm2,22.8,NA,9.3,bucher_stomatal_2017,NA
Aposeris foetida (L.) Less.,abaxial_stomatal_length_um,32.1,NA,2.9,bucher_stomatal_2017,NA
Aposeris foetida (L.) Less.,adaxial_stomatal_length_um,32.4,NA,2.7,bucher_stomatal_2017,NA
Aster bellidiastrum (L.) Scop.,abaxial_stomatal_density_mm2,81,NA,28.2,bucher_stomatal_2017,NA
Aster bellidiastrum (L.) Scop.,adaxial_stomatal_density_mm2,73.5,NA,32.4,bucher_stomatal_2017,NA
Aster bellidiastrum (L.) Scop.,abaxial_stomatal_length_um,38.5,NA,3.6,bucher_stomatal_2017,NA
Aster bellidiastrum (L.) Scop.,adaxial_stomatal_length_um,37.4,NA,3.5,bucher_stomatal_2017,NA
Buphthalmum salicifolium L.,abaxial_stomatal_density_mm2,97.9,NA,19,bucher_stomatal_2017,NA
Buphthalmum salicifolium L.,adaxial_stomatal_density_mm2,74.7,NA,18.7,bucher_stomatal_2017,NA
Buphthalmum salicifolium L.,abaxial_stomatal_length_um,41.3,NA,5.8,bucher_stomatal_2017,NA
Buphthalmum salicifolium L.,adaxial_stomatal_length_um,41,NA,5.4,bucher_stomatal_2017,NA
Campanula glomerata L.,abaxial_stomatal_density_mm2,317.3,NA,100.7,bucher_stomatal_2017,NA
Campanula glomerata L.,adaxial_stomatal_density_mm2,NA,NA,NA,bucher_stomatal_2017,NA
Campanula glomerata L.,abaxial_stomatal_length_um,30.5,NA,5.7,bucher_stomatal_2017,NA
Campanula glomerata L.,adaxial_stomatal_length_um,NA,NA,NA,bucher_stomatal_2017,NA
Campanula scheuchzeri Vill.,abaxial_stomatal_density_mm2,157.8,NA,36.6,bucher_stomatal_2017,NA
Campanula scheuchzeri Vill.,adaxial_stomatal_density_mm2,60.3,NA,25.2,bucher_stomatal_2017,NA
Campanula scheuchzeri Vill.,abaxial_stomatal_length_um,32.2,NA,6,bucher_stomatal_2017,NA
Campanula scheuchzeri Vill.,adaxial_stomatal_length_um,33.4,NA,6.4,bucher_stomatal_2017,NA
Carduus defloratus L.,abaxial_stomatal_density_mm2,139,NA,32.2,bucher_stomatal_2017,NA
Carduus defloratus L.,adaxial_stomatal_density_mm2,67.9,NA,17,bucher_stomatal_2017,NA
Carduus defloratus L.,abaxial_stomatal_length_um,36.7,NA,2.9,bucher_stomatal_2017,NA
Carduus defloratus L.,adaxial_stomatal_length_um,36.4,NA,2.8,bucher_stomatal_2017,NA
Centaurea jacea L.,abaxial_stomatal_density_mm2,88.9,NA,42.5,bucher_stomatal_2017,NA
Centaurea jacea L.,adaxial_stomatal_density_mm2,62.7,NA,30.8,bucher_stomatal_2017,NA
Centaurea jacea L.,abaxial_stomatal_length_um,35.8,NA,5.6,bucher_stomatal_2017,NA
Centaurea jacea L.,adaxial_stomatal_length_um,35.7,NA,5.6,bucher_stomatal_2017,NA
Centaurea montana L.,abaxial_stomatal_density_mm2,140.8,NA,19,bucher_stomatal_2017,NA
Centaurea montana L.,adaxial_stomatal_density_mm2,6.9,NA,8.6,bucher_stomatal_2017,NA
Centaurea montana L.,abaxial_stomatal_length_um,34.7,NA,2,bucher_stomatal_2017,NA
Centaurea montana L.,adaxial_stomatal_length_um,37.5,NA,3.1,bucher_stomatal_2017,NA
Dactylis glomerata L.,abaxial_stomatal_density_mm2,77.8,NA,38.8,bucher_stomatal_2017,NA
Dactylis glomerata L.,adaxial_stomatal_density_mm2,115.3,NA,36.4,bucher_stomatal_2017,NA
Dactylis glomerata L.,abaxial_stomatal_length_um,36.5,NA,3.6,bucher_stomatal_2017,NA
Dactylis glomerata L.,adaxial_stomatal_length_um,35.2,NA,3.3,bucher_stomatal_2017,NA
Fragaria vesca L.,abaxial_stomatal_density_mm2,250.6,NA,52.7,bucher_stomatal_2017,NA
Fragaria vesca L.,adaxial_stomatal_density_mm2,0,NA,0,bucher_stomatal_2017,NA
Fragaria vesca L.,abaxial_stomatal_length_um,19.3,NA,1.7,bucher_stomatal_2017,NA
Fragaria vesca L.,adaxial_stomatal_length_um,NA,NA,NA,bucher_stomatal_2017,NA
Gentiana clusii Perr. & Song.,abaxial_stomatal_density_mm2,110.5,NA,22.5,bucher_stomatal_2017,NA
Gentiana clusii Perr. & Song.,adaxial_stomatal_density_mm2,82.1,NA,20,bucher_stomatal_2017,NA
Gentiana clusii Perr. & Song.,abaxial_stomatal_length_um,40.3,NA,4.7,bucher_stomatal_2017,NA
Gentiana clusii Perr. & Song.,adaxial_stomatal_length_um,39,NA,3.5,bucher_stomatal_2017,NA
Gentiana verna L.,abaxial_stomatal_density_mm2,89.5,NA,18.1,bucher_stomatal_2017,NA
Gentiana verna L.,adaxial_stomatal_density_mm2,64.8,NA,16.3,bucher_stomatal_2017,NA
Gentiana verna L.,abaxial_stomatal_length_um,40.4,NA,4.3,bucher_stomatal_2017,NA
Gentiana verna L.,adaxial_stomatal_length_um,39.7,NA,4.7,bucher_stomatal_2017,NA
Globularia nudicaulis L.,abaxial_stomatal_density_mm2,186.6,NA,46.9,bucher_stomatal_2017,NA
Globularia nudicaulis L.,adaxial_stomatal_density_mm2,57.5,NA,13.7,bucher_stomatal_2017,NA
Globularia nudicaulis L.,abaxial_stomatal_length_um,30.2,NA,5.6,bucher_stomatal_2017,NA
Globularia nudicaulis L.,adaxial_stomatal_length_um,30,NA,5.2,bucher_stomatal_2017,NA
Hepatica nobilis Schreb.,abaxial_stomatal_density_mm2,63.8,NA,13.9,bucher_stomatal_2017,NA
Hepatica nobilis Schreb.,adaxial_stomatal_density_mm2,15.7,NA,4.1,bucher_stomatal_2017,NA
Hepatica nobilis Schreb.,abaxial_stomatal_length_um,45.2,NA,6.8,bucher_stomatal_2017,NA
Hepatica nobilis Schreb.,adaxial_stomatal_length_um,42.4,NA,6.3,bucher_stomatal_2017,NA
Hippocrepis comosa L.,abaxial_stomatal_density_mm2,136.3,NA,37.2,bucher_stomatal_2017,NA
Hippocrepis comosa L.,adaxial_stomatal_density_mm2,190.2,NA,37.9,bucher_stomatal_2017,NA
Hippocrepis comosa L.,abaxial_stomatal_length_um,26.3,NA,3.5,bucher_stomatal_2017,NA
Hippocrepis comosa L.,adaxial_stomatal_length_um,23.4,NA,3.6,bucher_stomatal_2017,NA
Knautia dipsacifolia Kreutzer,abaxial_stomatal_density_mm2,91.4,NA,22.9,bucher_stomatal_2017,NA
Knautia dipsacifolia Kreutzer,adaxial_stomatal_density_mm2,30,NA,10.8,bucher_stomatal_2017,NA
Knautia dipsacifolia Kreutzer,abaxial_stomatal_length_um,48.4,NA,3.5,bucher_stomatal_2017,NA
Knautia dipsacifolia Kreutzer,adaxial_stomatal_length_um,46.6,NA,3.7,bucher_stomatal_2017,NA
Leucanthemum vulgare Lam.,abaxial_stomatal_density_mm2,81.6,NA,20.9,bucher_stomatal_2017,NA
Leucanthemum vulgare Lam.,adaxial_stomatal_density_mm2,51.5,NA,14.2,bucher_stomatal_2017,NA
Leucanthemum vulgare Lam.,abaxial_stomatal_length_um,54.1,NA,4.5,bucher_stomatal_2017,NA
Leucanthemum vulgare Lam.,adaxial_stomatal_length_um,52.9,NA,4.6,bucher_stomatal_2017,NA
Lotus corniculatus L.,abaxial_stomatal_density_mm2,98.2,NA,27.1,bucher_stomatal_2017,NA
Lotus corniculatus L.,adaxial_stomatal_density_mm2,127.6,NA,35.6,bucher_stomatal_2017,NA
Lotus corniculatus L.,abaxial_stomatal_length_um,27.5,NA,2.7,bucher_stomatal_2017,NA
Lotus corniculatus L.,adaxial_stomatal_length_um,25.7,NA,2.7,bucher_stomatal_2017,NA
Melampyrum sylvaticum L.,abaxial_stomatal_density_mm2,70.5,NA,23.4,bucher_stomatal_2017,NA
Melampyrum sylvaticum L.,adaxial_stomatal_density_mm2,0,NA,0,bucher_stomatal_2017,NA
Melampyrum sylvaticum L.,abaxial_stomatal_length_um,38.2,NA,3.1,bucher_stomatal_2017,NA
Melampyrum sylvaticum L.,adaxial_stomatal_length_um,NA,NA,NA,bucher_stomatal_2017,NA
Mercurialis perennis L.,abaxial_stomatal_density_mm2,103.1,NA,39,bucher_stomatal_2017,NA
Mercurialis perennis L.,adaxial_stomatal_density_mm2,0.7,NA,2.1,bucher_stomatal_2017,NA
Mercurialis perennis L.,abaxial_stomatal_length_um,36.2,NA,3.2,bucher_stomatal_2017,NA
Mercurialis perennis L.,adaxial_stomatal_length_um,39,NA,3.7,bucher_stomatal_2017,NA
Molinia caerulea (L.) Moench,abaxial_stomatal_density_mm2,37.5,NA,20.8,bucher_stomatal_2017,NA
Molinia caerulea (L.) Moench,adaxial_stomatal_density_mm2,204.2,NA,57.7,bucher_stomatal_2017,NA
Molinia caerulea (L.) Moench,abaxial_stomatal_length_um,35,NA,5,bucher_stomatal_2017,NA
Molinia caerulea (L.) Moench,adaxial_stomatal_length_um,35.1,NA,5.1,bucher_stomatal_2017,NA
Oxalis acetosella L.,abaxial_stomatal_density_mm2,96.4,NA,24,bucher_stomatal_2017,NA
