resolved_name,family,source,source_id,abaxial_stomatal_density_mm2,adaxial_stomatal_density_mm2,abaxial_stomatal_length_um,adaxial_stomatal_length_um,phy_name,grass,c,h,j,m,b,abaxial_stomatal_area_um2,adaxial_stomatal_area_um2,abaxial_gmax,adaxial_gmax,abaxial_fs,adaxial_fs,genus,subspecies,chromostome_number_2n,ploidy_level_x,c_value_reference,c_value_note,dna_amount_2c_pg
Taraxacum_officinale,Asteraceae,rivera_meso-_2017,Taraxacum officinale F.H. Wigg.,348.55,104.56,18.992,24.53,Taraxacum_officinale,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,180.34803200000002,300.86045,2.248067401511402,0.8710371179132256,0.0628603065536,0.031457968652000005,Taraxacum,NA,16,NA,vidic_selective_2009,diploid,2.56
Teucrium_chamaedrys,Lamiaceae,zarinkamar_stomatal_2007,Teucrium chamaedrys,291.7,85.7,27.76,27.11,Teucrium_chamaedrys,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,385.3088,367.47605,2.7499793351883004,0.7890124914770993,0.11239457696,0.031492697485,Teucrium,NA,NA,NA,NA,NA,NA
Teucrium_polium,Lamiaceae,zarinkamar_stomatal_2007,Teucrium polium,312.47,4.27,21.21,22.42,Teucrium_polium,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,224.93205000000003,251.32820000000004,2.25072552052437,0.032511501158284536,0.07028451766350001,0.001073171414,Teucrium,NA,NA,NA,NA,NA,NA
Thermopsis_alpina,Fabaceae,yang_large-scale_2014,Thermopsis alpina,116,101,32.3,32.6,Thermopsis_alpina,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,521.6449999999999,531.38,1.2724304426653654,1.1181820421479616,0.060510819999999986,0.05366938,Thermopsis,NA,NA,NA,NA,NA,NA
Thlaspi_arvense,Brassicaceae,zarinkamar_stomatal_2007,Thlaspi arvensis,210.54,212.23,20.133,21.267,Thlaspi_arvense,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,202.66884449999998,226.1426445,1.4395165144105255,1.5328037158413566,0.04266989852102999,0.047994253442235,Thlaspi,NA,14,2,lysak_dynamic_2008,NA,1.04
Thymus_kotschyanus,Lamiaceae,zarinkamar_stomatal_2007,Thymus kotschyanus,173.53,93.59,25,28,Thymus_kotschyanus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,312.5,392,1.4732895718728038,0.8899405956051681,0.054228125,0.03668728,Thymus,NA,NA,NA,NA,NA,NA
Thymus_mongolicus,Lamiaceae,yang_large-scale_2014,Thymus mongolicus,410,285,12,14.1,Thymus_mongolicus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,72,99.405,1.6708545366482326,1.3647010072196997,0.029519999999999998,0.028330425,Thymus,NA,NA,NA,NA,NA,NA
Thymus_praecox_subsp._polytrichus,Lamiaceae,bucher_stomatal_2017,Thymus praecox subsp. Polytrichus,273.6,80.8,25.5,26.3,Thymus_praecox_subsp._polytrichus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,325.125,345.845,2.3693532380665427,0.7216733179997887,0.08895420000000001,0.027944276,Thymus,NA,NA,NA,NA,NA,NA
Tithonia_tubaeformis,Asteraceae,rivera_meso-_2017,Tithonia tubiformis (Jacq.) Cass.,383.408,209.13,17.67,24.92,Tithonia_tubaeformis,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,156.11445000000003,310.50320000000005,2.3007596875260727,1.7698559281486146,0.059855529045600014,0.06493553421600001,Tithonia,NA,NA,NA,NA,NA,NA
Tragopogon_kemulariae,Asteraceae,zarinkamar_stomatal_2007,Tragopogon kemulariae,96.67,83.3,27.9,24.6,Tragopogon_kemulariae,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,389.205,302.58000000000004,0.9159451371569497,0.695910914513989,0.03762444735,0.025204914000000002,Tragopogon,NA,NA,NA,NA,NA,NA
Tragopogon_pterocarpus,Asteraceae,zarinkamar_stomatal_2007,Tragopogon pterocarpus,88.6,67.47,29,26.33,Tragopogon_pterocarpus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,420.5,346.63444999999996,0.872580009443896,0.6033024773623962,0.03725629999999999,0.023387426341499994,Tragopogon,NA,NA,NA,NA,NA,NA
Tragopogon_reticulatus,Asteraceae,zarinkamar_stomatal_2007,Tragopogon reticulatus,120.5,117.73,31.493,31.313,Tragopogon_reticulatus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,495.9045245,490.2519845,1.2887676304229403,1.2519453211640577,0.059756495202249994,0.057717366135185,Tragopogon,NA,NA,NA,NA,NA,NA
Trifolium_alpestre,Fabaceae,zoric_leaf_2009,Trifolium alpestre,408,120,15.2,20.3,Trifolium_alpestre,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,115.52,206.04500000000002,2.10609176717026,0.827276758389247,0.04713216,0.024725399999999998,Trifolium,NA,16,2,siljak-yakovlev_towards_2010,NA,1.56
Trifolium_angulatum,Fabaceae,zoric_leaf_2009,Trifolium angulatum,529,503,13,10.6,Trifolium_angulatum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,84.5,56.18,2.3354607009207102,1.8107037029473674,0.0447005,0.02825854,Trifolium,NA,NA,NA,NA,NA,NA
Trifolium_angustifolium,Fabaceae,zoric_leaf_2009,Trifolium angustifolium,234,276,15.9,15.3,Trifolium_angustifolium,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,126.405,117.04500000000002,1.2635328026531332,1.4340822230402759,0.02957877,0.03230442,Trifolium,NA,NA,NA,NA,NA,NA
Trifolium_arvense,Fabaceae,zoric_leaf_2009,Trifolium arvense,191,177,15.9,14.3,Trifolium_arvense,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,126.405,102.245,1.0313451508835403,0.859573154006167,0.024143355,0.018097365,Trifolium,NA,14,2,vizintin_genetic_2006,NA,0.78
Trifolium_campestre,Fabaceae,zoric_leaf_2009,Trifolium campestre,213,236,16,15.3,Trifolium_campestre,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,128,117.04500000000002,1.157372410751459,1.2262442197011054,0.027264,0.027622620000000004,Trifolium,NA,14,2,vizintin_genetic_2006,NA,0.74
Trifolium_canescens,Fabaceae,zarinkamar_stomatal_2007,Trifolium canescens,215.3,276.5,20.31,17.15,Trifolium_canescens,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,206.24804999999998,147.06124999999997,1.4850035526721144,1.6103964311834356,0.044405205164999996,0.04066243562499999,Trifolium,NA,NA,NA,NA,NA,NA
Trifolium_dalmaticum,Fabaceae,zoric_leaf_2009,Trifolium dalmaticum,414,411,12.7,12,Trifolium_dalmaticum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,80.645,72,1.78557296398152,1.6749297916156671,0.03338703,0.029591999999999997,Trifolium,NA,10,NA,pustahija_small_2013,NA,7.04
Trifolium_hybridum,Fabaceae,zoric_leaf_2009,Trifolium hybridum,420,338,15.2,12.5,Trifolium_hybridum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,115.52,78.125,2.168035642675268,1.434829353117639,0.048518399999999996,0.02640625,Trifolium,NA,16,2,vizintin_genetic_2006,NA,1.24
Trifolium_incarnatum,Fabaceae,zoric_leaf_2009,Trifolium incarnatum,316,409,14.3,13.1,Trifolium_incarnatum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,102.245,85.80499999999999,1.5346051789036654,1.8195673825015377,0.03230942,0.035094244999999996,Trifolium,NA,14,2,vizintin_genetic_2006,NA,1.34
Trifolium_medium,Fabaceae,zoric_leaf_2009,Trifolium medium,154,51,20.2,18.5,Trifolium_medium,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,204.01999999999998,171.125,1.0564419293913256,0.3204169218145544,0.031419079999999995,0.008727375,Trifolium,NA,80,10,vizintin_genetic_2006,NA,6.46
Trifolium_micranthum,Fabaceae,zoric_leaf_2009,Trifolium micranthum,152,202,18.7,17.1,Trifolium_micranthum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,174.845,146.205,0.9652920599530359,1.1730621423760825,0.026576439999999996,0.029533410000000003,Trifolium,NA,NA,NA,NA,NA,NA
Trifolium_montanum,Fabaceae,zoric_leaf_2009,Trifolium montanum,142,347,23.2,15,Trifolium_montanum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,269.12,112.5,1.1187933303930768,1.7676418421248072,0.03821504,0.039037499999999996,Trifolium,NA,16,NA,pustahija_small_2013,NA,2.54
Trifolium_pannonicum,Fabaceae,zoric_leaf_2009,Trifolium pannonicum,124,132,27.9,25.7,Trifolium_pannonicum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,389.205,330.245,1.174896007111428,1.1520745792937936,0.04826142,0.04359233999999999,Trifolium,NA,NA,NA,siljak-yakovlev_towards_2010,NA,11.58
Trifolium_pratense,Fabaceae,bucher_stomatal_2017,Trifolium pratense L.,217.1,198,17.6,16.7,Trifolium_pratense,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,154.88000000000002,139.445,1.297615518364112,1.1229365062766354,0.033624448,0.027610109999999997,Trifolium,NA,14,2,vizintin_genetic_2006,NA,0.86
Trifolium_repens,Fabaceae,zoric_leaf_2009,Trifolium repens,178,317,25.9,14.4,Trifolium_repens,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,335.405,103.68,1.565645037572293,1.550226989612165,0.05970208999999999,0.03286656,Trifolium,NA,32,4,pustahija_small_2013,NA,2.12
Trifolium_scabrum,Fabaceae,zarinkamar_stomatal_2007,Trifolium scabrum,252.5,304.44,19.11,17.44,Trifolium_scabrum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,182.59605,152.07680000000002,1.6386854927490448,1.803107971055398,0.046105502625,0.046298260992000004,Trifolium,NA,NA,NA,NA,NA,NA
Trifolium_stellatum,Fabaceae,zoric_leaf_2009,Trifolium stellatum,284,230,18.7,17.2,Trifolium_stellatum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,174.845,147.92,1.8035720067543566,1.3434757209309773,0.049655979999999995,0.03402159999999999,Trifolium,NA,NA,NA,NA,NA,NA
Trifolium_striatum,Fabaceae,zoric_leaf_2009,Trifolium striatum,400,392,12.5,8.4,Trifolium_striatum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,78.125,35.28,1.6980229030977976,1.1182499630640854,0.031249999999999997,0.01382976,Trifolium,NA,14,2,vizintin_genetic_2006,NA,0.76
Trifolium_trichopterum,Fabaceae,zoric_leaf_2009,Trifolium trichopterum,235,278,13.7,13,Trifolium_trichopterum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,93.84499999999998,84.5,1.0933569473046716,1.227330954359088,0.022053574999999995,0.023490999999999998,Trifolium,NA,NA,NA,NA,NA,NA
Trifolium_velenovskyi,Fabaceae,zoric_leaf_2009,Trifolium velenovskyi,239,175,14.3,14.6,Trifolium_velenovskyi,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,102.245,106.58,1.1606665751834684,0.8676897034829745,0.024436555,0.018651499999999998,Trifolium,NA,NA,NA,NA,NA,NA
Trigonella_calliceras,Fabaceae,zarinkamar_stomatal_2007,Trigonella calliceras,165,231.39,22.85,19.88,Trigonella_calliceras,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,261.06125000000003,197.60719999999998,1.2803941700808943,1.5621923457220501,0.04307510625,0.04572433000799999,Trigonella,NA,NA,NA,NA,NA,NA
Trigonella_spicata,Fabaceae,zarinkamar_stomatal_2007,Trigonella spicata,244.3,305.3,22.1,19.38,Trigonella_spicata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,244.20500000000004,187.79219999999998,1.8335353189024206,2.0093431766158765,0.0596592815,0.057332958659999995,Trigonella,NA,NA,NA,NA,NA,NA
Trinia_leiogona,Apiaceae,zarinkamar_stomatal_2007,Trinia leiogona,93.88,87.55,26.66,28.33,Trinia_leiogona,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,355.3778,401.2944499999999,0.8499762002415227,0.8423183546717582,0.033362867863999994,0.035133329097499985,Trinia,NA,NA,NA,NA,NA,NA
Triticum_aestivum,Poaceae,xiong_one_2020,Triticum aestivum,70.31004533333333,48.331312233333335,19.687387016666666,18.376146316666667,Triticum_aestivum,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,48.4491509430019,42.210344181442736,0.3318603008851522,0.21292804802439183,0.0034064619991639724,0.0020400813241097738,Triticum,cv. Chinese Spring,42,6,bennett_nuclear_1976,NA,34.6
Triticum_sativum,Poaceae,eckerson_number_1908,Triticum sativum,14,33,84,79,Triticum_sativum,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,882,780.125,0.2819403065549374,0.6250156285618383,0.012348,0.025744124999999996,Triticum,NA,NA,NA,NA,NA,NA
Tulipa_hybrid,Liliaceae,eckerson_number_1908,Tulipa hybrid,47,40,72,56,Tulipa_hybrid,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,2592,1568,1.1492219008165894,0.7607142605878132,0.12182399999999999,0.06272,Tulipa,NA,NA,NA,NA,NA,NA
Turritis_glabra,Brassicaceae,zarinkamar_stomatal_2007,Turritis glabra,88.3,63.78,23.917,21.583,Turritis_glabra,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,286.01144450000004,232.91294449999995,0.7172010992380679,0.4674873516187923,0.025254810549350002,0.014855187600209997,Turritis,NA,12,2,lysak_dynamic_2008,NA,0.48
Typha_angustifolia,Typhaceae,zhao_difference_2020,Typha angustifolia,671.0995788975073,675.1037529959411,13.28636111111111,13.738888888888887,Typha_angustifolia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,88.26369578742283,94.37853395061725,3.0280745123182937,3.1498920691699968,0.05923372907487715,0.06371530247231655,Typha,NA,30,2,smarda_ecological_2014,NA,0.46
Typha_orientalis,Typhaceae,zhao_difference_2020,Typha orientalis,86.75703064004962,85.06795570723449,37.330666666666666,38.519222222222226,Typha_orientalis,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,696.7893368888889,741.8652403024693,1.0998766053423101,1.1127998155142371,0.06045137385012919,0.06310895940278732,Typha,NA,NA,NA,NA,NA,NA
Ulmus_pumila,Ulmaceae,yang_large-scale_2014,Ulmus pumila,453,628,21.6,16.4,Ulmus_pumila,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,233.28000000000003,134.48,3.322962900446266,3.497655496716967,0.10567584000000002,0.08445343999999999,Ulmus,NA,NA,NA,NA,NA,NA
Valeriana_montana,Caprifoliaceae,bucher_stomatal_2017,Valeriana montana L.,101.9,45.2,35.6,37.6,Valeriana_montana,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,633.6800000000001,706.8800000000001,1.231963160838739,0.5771647768545538,0.06457199200000001,0.031950976000000006,Valeriana,NA,32,4,hidalgo_genome_2010,NA,2.6
Valerianella_dactylophylla,Caprifoliaceae,zarinkamar_stomatal_2007,Valerianella dactylophylla,83.27,54.8,34,37,Valerianella_dactylophylla,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,578,684.5,0.9614816965584844,0.6885822476642188,0.048130059999999995,0.0375106,Valerianella,NA,NA,NA,bou_dagher-harrat_nuclear_2013,NA,7.18
Valerianella_lasiocarpa,Caprifoliaceae,zarinkamar_stomatal_2007,Valerianella lasiocarpa,102.8,81.17,26.83,31.5,Valerianella_lasiocarpa,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,359.92445,496.125,0.9366715443167418,0.8683196699800237,0.03700023346,0.04027046625,Valerianella,NA,NA,NA,NA,NA,NA
Verbascum_orientale,Scrophulariaceae,zarinkamar_stomatal_2007,Verbascum orientale,150.6,127.6,27.04,26.34,Verbascum_orientale,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,365.58079999999995,346.8978,1.3829459237089046,1.1414055617890497,0.05505646847999998,0.04426415928,Verbascum,NA,NA,NA,NA,NA,NA
Verbascum_speciosum,Scrophulariaceae,zarinkamar_stomatal_2007,Verbascum speciosum,255.4,88.1,26.51,27.71,Verbascum_speciosum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,351.39005000000003,383.92205,2.299345112190143,0.8290600220420802,0.08974501877,0.033823532605,Verbascum,NA,NA,NA,NA,NA,NA
Verbascum_suworowianum,Scrophulariaceae,zarinkamar_stomatal_2007,Verbascum suworowianum,182.55,108.42,27.67,27.51,Verbascum_suworowianum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,382.81445,378.40005,1.7153965640354234,1.0129162366325553,0.06988277784750001,0.041026133421,Verbascum,NA,NA,NA,NA,NA,NA
Vernicia_fordii,Euphorbiaceae,siddiqi_contribution_1991,Vernicia fordii,160,170,28.3,26.4,Vernicia_fordii,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,400.445,348.47999999999996,1.5377295410453653,1.524145357820583,0.0640712,0.05924159999999999,Vernicia,NA,NA,NA,NA,NA,NA
Veronica_anagallis-aquatica,Plantaginaceae,zarinkamar_stomatal_2007,Veronica anagallis-aquatica,110.22,107.44,31.9,29,Veronica_anagallis-aquatica,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,508.80499999999995,420.5,1.194055818340822,1.0581263681111988,0.05608048709999999,0.04517851999999999,Veronica,NA,36,4,albach_genome_2004,NA,2.16
Veronica_gentianoides,Plantaginaceae,zarinkamar_stomatal_2007,Veronica gentianoides,117.2,80.95,36.39,38.39,Veronica_gentianoides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,662.11605,736.8960500000001,1.4483822927210042,1.0553791368562768,0.07760000105999999,0.059651735247500004,Veronica,NA,48,6,albach_genome_2004,NA,3.72
Veronica_multifida,Plantaginaceae,zarinkamar_stomatal_2007,Veronica multifida,158.37,58.11,33.05,32.5,Veronica_multifida,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,546.1512499999999,528.125,1.7775340141513838,0.6413687208435846,0.08649397346249997,0.030689343749999997,Veronica,NA,48,6,albach_genome_2004,NA,3.52
Veronica_polita,Plantaginaceae,zarinkamar_stomatal_2007,Veronica polita,135,84.3,24.5,32.55,Veronica_polita,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,300.125,529.7512499999999,1.1232421503991932,0.9318630830597494,0.040516875,0.044658030374999984,Veronica,NA,14,2,albach_genome_2004,NA,0.84
Vetiveria_sp.,Poaceae,kawamitsu_stomatal_1996,Vetiveria sp.,136.4,89,33.9,33.1,Vetiveria_sp.,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,143.65124999999998,136.95125000000002,1.1085720237225922,0.7062652628232909,0.019594030499999998,0.012188661250000002,Vetiveria,NA,NA,NA,NA,NA,NA
Vicia_amoena,Fabaceae,yang_large-scale_2014,Vicia amoena,210,1,20.3,33,Vicia_amoena,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,206.04500000000002,544.5,1.4477343271811822,0.011206951160445464,0.04326945,5.445e-4,Vicia,NA,24,4,li_dna_1996,NA,17.2
Vicia_faba,Fabaceae,eckerson_number_1908,Vicia Faba,52,48,46,44,Vicia_faba,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,1058,968,0.8123341568419863,0.7172448742685096,0.055015999999999995,0.046464,Vicia,NA,12,2,bennett_nuclear_1976,NA,26.6
Vicia_grandiflora,Fabaceae,zarinkamar_stomatal_2007,Vicia grandiflora,178.3,46,23.7,22.8,Vicia_grandiflora,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,280.84499999999997,259.92,1.4350704723698786,0.35617728415379396,0.05007466349999999,0.011956320000000001,Vicia,NA,14,2,chooi_variation_1971,NA,6.6
Vicia_hybrida,Fabaceae,zarinkamar_stomatal_2007,Vicia hybrida,83,67.7,28.76,28.7,Vicia_hybrida,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,413.56880000000007,411.84499999999997,0.8106633023053382,0.659848304097998,0.03432621040000001,0.0278819065,Vicia,NA,12,2,martin_does_1966,NA,13.6
Viola_arvensis,Violaceae,zarinkamar_stomatal_2007,Viola arvensis,94.9,65.33,35.16,37.67,Viola_arvensis,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,618.1127999999999,709.51445,1.1331531704799942,0.8357604543781622,0.05865890471999999,0.0463525790185,Viola,NA,NA,NA,NA,NA,NA
Viola_betonicifolia,Violaceae,pandey_patterns_2003,Viola betonicifolia,80,30,29,26,Viola_betonicifolia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,420.5,338,0.7878826270373779,0.2648915728832564,0.033639999999999996,0.01014,Viola,NA,NA,NA,NA,NA,NA
Viola_canescens,Violaceae,pandey_patterns_2003,Viola canescens,109,43,27,26,Viola_canescens,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,364.5,338,0.9994562807633636,0.3796779211326675,0.039730499999999995,0.014533999999999998,Viola,NA,NA,NA,NA,NA,NA
Viola_odorata,Violaceae,zarinkamar_stomatal_2007,Viola odorata,135.27,15.23,27.06,29.41,Viola_odorata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,366.12179999999995,432.47405,1.2430907124482355,0.15211374800500357,0.04952529588599999,0.0065865797815,Viola,NA,NA,NA,NA,NA,NA
Viola_pilosa,Violaceae,pandey_patterns_2003,Viola pilosa,99,26,40,35,Viola_pilosa,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,800,612.5,1.3448341392534555,0.30904016836379916,0.07919999999999999,0.015924999999999998,Viola,NA,NA,NA,NA,NA,NA
Vitis_vinifera,Vitaceae,xiong_one_2020,Vitis vinifera,211.4468368,23.444034733333332,30.319126753333332,28.487813246666665,Vitis_vinifera,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,459.6247235423465,405.7777517884783,2.1771653842598964,0.22681146784054196,0.09718619390810365,0.009513067706942997,Vitis,cv. Pinot Noiri,38,2,lodhi_nuclear_1995,NA,0.8
Washingtonia_robusta,Arecaceae,huang_leaf_2019,Washingtonia robusta,301.14,311.46,12.78,12.67,Washingtonia_robusta,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,81.6642,80.26445,1.3069917291513535,1.3401469847526604,0.024592357187999996,0.024999165596999995,Washingtonia,NA,NA,NA,NA,NA,NA
Wilkesia_gymnoxiphium,Asteraceae,kim_comparative_1987,Wilkesia gymnoxiphium,144,40.4,29.8,30.7,Wilkesia_gymnoxiphium,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,444.02000000000004,471.245,1.4573111763546538,0.4212047692508272,0.06393888,0.019038298,Wilkesia,NA,NA,NA,NA,NA,NA
Wrightia_tinctoria,Apocynaceae,kannabiran_foliar_1988,Wrightia tinctoria,390,30,27,34,Wrightia_tinctoria,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,364.5,578,3.5760362339239617,0.3463966722319507,0.142155,0.017339999999999998,Wrightia,NA,NA,NA,NA,NA,NA
Xeranthemum_annuum,Asteraceae,zarinkamar_stomatal_2007,Xeranthemum annum,184,71,20.46,21.487,Xeranthemum_annuum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,209.3058,230.84558449999997,1.2784889883836184,0.5180929372878457,0.0385122672,0.016390036499499997,Xeranthemum,NA,12,2,garnatje_genome_2004,NA,2.14
Zea_mais,Poaceae,eckerson_number_1908,Zea Mais,68,52,45,47,Zea_mais,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,253.125,276.125,0.7336201854235617,0.5859371677043087,0.0172125,0.0143585,Zea,NA,NA,NA,NA,NA,NA
